pair_type,key,domain_a,class_a,relative_path_a,sha256_a,domain_b,class_b,relative_path_b,sha256_b
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__23.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__23.wav,4b8ff5f411cf5a5beccad87dd46ce90cd1d68443af96cec11bdedcfa29cec6fb,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__23.wav,4b8ff5f411cf5a5beccad87dd46ce90cd1d68443af96cec11bdedcfa29cec6fb
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__24.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__24.wav,d0c0f33f852c1bdc3c879f08925e7c4960e835d08dd365588ac60ab30ba99880,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__24.wav,d0c0f33f852c1bdc3c879f08925e7c4960e835d08dd365588ac60ab30ba99880
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__25.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__25.wav,2ae89ddaf76affebd7b4a2e6f44467cdd562b4fe35d8f7eab7e2c1712863d365,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__25.wav,2ae89ddaf76affebd7b4a2e6f44467cdd562b4fe35d8f7eab7e2c1712863d365
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__26.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__26.wav,d1af016f754b6acb69b153eae958fe85bc5537c60d1c893a146d56ba51bf7eb7,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__26.wav,d1af016f754b6acb69b153eae958fe85bc5537c60d1c893a146d56ba51bf7eb7
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__27.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__27.wav,3cb9795034f8dc5115bde0c5322e8275592c555baf8f9a667c772d60c9f845e3,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__27.wav,3cb9795034f8dc5115bde0c5322e8275592c555baf8f9a667c772d60c9f845e3
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__28.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__28.wav,a45ca00cbdcd4a2320ab17e276e9bc1e3c68c84eee847391ef6089c52784c6cc,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__28.wav,a45ca00cbdcd4a2320ab17e276e9bc1e3c68c84eee847391ef6089c52784c6cc
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__29.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__29.wav,3438529fc32ee82e7c0182c6dc3115cd14563497cea1f8d4ad11a1884a032d68,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__29.wav,3438529fc32ee82e7c0182c6dc3115cd14563497cea1f8d4ad11a1884a032d68
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__3.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__3.wav,55a022d4ed03019b594026790df336598eb58234ff807324755f1c5eec8d4312,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__3.wav,55a022d4ed03019b594026790df336598eb58234ff807324755f1c5eec8d4312
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__30.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__30.wav,d2d08d1118951d96eb3d415ded4ecab9e5641474696cce53180846a53cc64a44,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__30.wav,d2d08d1118951d96eb3d415ded4ecab9e5641474696cce53180846a53cc64a44
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__31.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__31.wav,9f79bfcd8dfe7ca3bf843318622ae3bee4ee26b84cfaae1aeb58ae82178be4cf,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__31.wav,9f79bfcd8dfe7ca3bf843318622ae3bee4ee26b84cfaae1aeb58ae82178be4cf
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__32.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__32.wav,c6e7fdb19f015f9f30dcace26e3a4d744230abbc426f7defb4a27ac86ffd6262,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__32.wav,c6e7fdb19f015f9f30dcace26e3a4d744230abbc426f7defb4a27ac86ffd6262
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__33.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__33.wav,701fa35d449b9efbb5c6b6b7f739e76c911367f96552f82d6a8a81466a8617f2,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__33.wav,701fa35d449b9efbb5c6b6b7f739e76c911367f96552f82d6a8a81466a8617f2
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__34.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__34.wav,d103eeb454cc6e9ff374187a7d6bb5291784485b4fc9593cde29946a8636f09c,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__34.wav,d103eeb454cc6e9ff374187a7d6bb5291784485b4fc9593cde29946a8636f09c
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__35.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__35.wav,771a50313f9a8170faf28b5231185eab5308071de6d37a49a0ab8cb6f7c44fe7,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__35.wav,771a50313f9a8170faf28b5231185eab5308071de6d37a49a0ab8cb6f7c44fe7
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__36.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__36.wav,0fb69f3d988665eec272df668aad1f02871078db01b11f162ecb0996829c4f44,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__36.wav,0fb69f3d988665eec272df668aad1f02871078db01b11f162ecb0996829c4f44
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__37.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__37.wav,9dd1734e20ab193e998260258c08c95c3b98427231be84e1577dcddf528fa273,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__37.wav,9dd1734e20ab193e998260258c08c95c3b98427231be84e1577dcddf528fa273
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__4.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__4.wav,fad9b3c77c49df6700d157b0e8c2a57d9d681617b6315f3b847aacc8e8d1072f,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__4.wav,fad9b3c77c49df6700d157b0e8c2a57d9d681617b6315f3b847aacc8e8d1072f
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__5.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__5.wav,872328417f61d8d7dddd87ed516f5746e54e9523681d78ccc66963eca26cc047,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__5.wav,872328417f61d8d7dddd87ed516f5746e54e9523681d78ccc66963eca26cc047
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__6.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__6.wav,bd4de080d0f1ba23fc598b2004752cfc2b796f62f5db9b98fec907b69a6b247f,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__6.wav,bd4de080d0f1ba23fc598b2004752cfc2b796f62f5db9b98fec907b69a6b247f
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__7.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__7.wav,cc94e84d7ed44fd92750400b6683e9aac9b497989de28bb76b19cba4cc8b38a4,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__7.wav,cc94e84d7ed44fd92750400b6683e9aac9b497989de28bb76b19cba4cc8b38a4
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__8.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__8.wav,e6755c0a5bd6cc374a81b2c8b7b2ef0f8f1c4fc6ec7f654e8e92603f8aeb2dde,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__8.wav,e6755c0a5bd6cc374a81b2c8b7b2ef0f8f1c4fc6ec7f654e8e92603f8aeb2dde
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&speedboat_f_w_2_label__1__9.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__9.wav,8c5951796bbea1c4fbbde3643419bcbecbe808ead607780c880cb75bce918870,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&SpeedBoat_F_W_2_label__1__9.wav,8c5951796bbea1c4fbbde3643419bcbecbe808ead607780c880cb75bce918870
relative_pattern,20220628152315_m_speedboat_n_s&speedboat_m_m&speedboat_m_m&speedboat_f_w_0_label__1__1.wav,open,other,open/raw/other/20220628152315_M_SpeedBoat_N_S&SpeedBoat_M_M&SpeedBoat_M_M&SpeedBoat_F_W_0_label__1__1.wav,815c231e5ea482ceed711814eebd3deedda495ff7eb017ecbfd470ebd484c75b,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_N_S&SpeedBoat_M_M&SpeedBoat_M_M&SpeedBoat_F_W_0_label__1__1.wav,815c231e5ea482ceed711814eebd3deedda495ff7eb017ecbfd470ebd484c75b
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__1.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__1.wav,aa240ae97080573c3cd2d4b727d230da22738a059dd8949e5916cb1993644b5a,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__1.wav,aa240ae97080573c3cd2d4b727d230da22738a059dd8949e5916cb1993644b5a
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__10.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__10.wav,9d54dbdc37bef50ba0d4a370c1acca3d881792166322363dcd39351a22773981,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__10.wav,9d54dbdc37bef50ba0d4a370c1acca3d881792166322363dcd39351a22773981
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__11.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__11.wav,515cbcf85b81e9915febde242665b92b565f62e5b1ce8a16688f01a894372669,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__11.wav,515cbcf85b81e9915febde242665b92b565f62e5b1ce8a16688f01a894372669
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__12.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__12.wav,f00312befb388bbfc1799954f50008ba2b2cfd258929b6425bc0620c15f26f1e,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__12.wav,f00312befb388bbfc1799954f50008ba2b2cfd258929b6425bc0620c15f26f1e
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__13.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__13.wav,fe52f92b7a01cc469c7639bf9004e757a4d5d4fe02e8f487f9a141ae7a0a2368,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__13.wav,fe52f92b7a01cc469c7639bf9004e757a4d5d4fe02e8f487f9a141ae7a0a2368
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__14.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__14.wav,0743035e2669ca7c81917d7ea6e3d7c5a1aca3d540ddaf0a97c99a6cc2ce36ce,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__14.wav,0743035e2669ca7c81917d7ea6e3d7c5a1aca3d540ddaf0a97c99a6cc2ce36ce
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__15.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__15.wav,cf1602fed2de00d1250dabebc15b516ef9ebefd0e96a73966562a9360e2746e7,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__15.wav,cf1602fed2de00d1250dabebc15b516ef9ebefd0e96a73966562a9360e2746e7
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__16.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__16.wav,0a96ca6447120f286d0a650b5c91d6cfccfdaf044b0e49646b5ef0b6f4f82e8d,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__16.wav,0a96ca6447120f286d0a650b5c91d6cfccfdaf044b0e49646b5ef0b6f4f82e8d
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__17.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__17.wav,28dec7f5de5fb870fd228e49f92fd2df8a8e10024e628805842d8f317ed1f8f8,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__17.wav,28dec7f5de5fb870fd228e49f92fd2df8a8e10024e628805842d8f317ed1f8f8
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__18.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__18.wav,7265ad813d44440d55a446bd9d0cf1527e5ab0e4ead3d744582090670ce1ac76,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__18.wav,7265ad813d44440d55a446bd9d0cf1527e5ab0e4ead3d744582090670ce1ac76
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__19.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__19.wav,aa3ba958c4bd44161442427c0e1c87946be0c8f63128aa6cf8f0016783cd16d4,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__19.wav,aa3ba958c4bd44161442427c0e1c87946be0c8f63128aa6cf8f0016783cd16d4
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__2.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__2.wav,137b596313ca4655dd54cc2db7d81b78c8ec001e290d63feb142725b4dc538c9,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__2.wav,137b596313ca4655dd54cc2db7d81b78c8ec001e290d63feb142725b4dc538c9
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__20.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__20.wav,65bb5c727c9394aecc6545db58fa706d3c874a703cdca4620cbb1d190728ac6a,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__20.wav,65bb5c727c9394aecc6545db58fa706d3c874a703cdca4620cbb1d190728ac6a
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__21.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__21.wav,e74ee1b472e6b4bee366e9b15b6e7e4d024f3acdadc925351e070210de88ce09,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__21.wav,e74ee1b472e6b4bee366e9b15b6e7e4d024f3acdadc925351e070210de88ce09
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__22.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__22.wav,097ad9a5ec81055a86c04c2001bad6c9b634abe944d230bbef77f0da0f9e7522,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__22.wav,097ad9a5ec81055a86c04c2001bad6c9b634abe944d230bbef77f0da0f9e7522
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__23.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__23.wav,635f8f0c377dbf2e402310757e62f3d5026fa8de6dc8181613c55f4cb747e1ec,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__23.wav,635f8f0c377dbf2e402310757e62f3d5026fa8de6dc8181613c55f4cb747e1ec
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__24.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__24.wav,20172bb5975b35b2ab03435d434e1f910e86356d5cfdb38fa10e8e6e9ae94cd6,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__24.wav,20172bb5975b35b2ab03435d434e1f910e86356d5cfdb38fa10e8e6e9ae94cd6
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__25.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__25.wav,b99600f5559e7b21b9ee47f70a6526d4a3a144ba25c8557d8020dc01068772f3,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__25.wav,b99600f5559e7b21b9ee47f70a6526d4a3a144ba25c8557d8020dc01068772f3
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__26.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__26.wav,8ea51f7d874d817671db7ea8b61f817dc356bb964a8678e1aeae7940943d0825,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__26.wav,8ea51f7d874d817671db7ea8b61f817dc356bb964a8678e1aeae7940943d0825
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__27.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__27.wav,fe0d1fc95fc32e4072682ba2307e053d91eb84f9d86f97ed8fa4179d43e2c9e3,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__27.wav,fe0d1fc95fc32e4072682ba2307e053d91eb84f9d86f97ed8fa4179d43e2c9e3
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__28.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__28.wav,7efc4ccf831cceca2d45283c41cb5c76e2b69266fdf5866baed2b3933afc3361,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__28.wav,7efc4ccf831cceca2d45283c41cb5c76e2b69266fdf5866baed2b3933afc3361
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__3.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__3.wav,ad48f7c9538d46ef9fe3d5b074a1fa50d2f1206c1368c1a5968c02ab1b312fcf,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__3.wav,ad48f7c9538d46ef9fe3d5b074a1fa50d2f1206c1368c1a5968c02ab1b312fcf
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__4.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__4.wav,adef63df55cd26b2cd07998fdb746a6cf74e56bb3b87bc54bb62f628b9cf0308,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__4.wav,adef63df55cd26b2cd07998fdb746a6cf74e56bb3b87bc54bb62f628b9cf0308
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__5.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__5.wav,840eb42a4c874461464484ed2515ca338f17b7ecc8e58176b4e880cb395dfbb2,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__5.wav,840eb42a4c874461464484ed2515ca338f17b7ecc8e58176b4e880cb395dfbb2
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__6.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__6.wav,270c9093e37c03a28c7d1099f28635392be8920afc4fb557fa266f248755ca64,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__6.wav,270c9093e37c03a28c7d1099f28635392be8920afc4fb557fa266f248755ca64
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__7.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__7.wav,d9019b9705849cbe4dfa61e4cad8b742fc797653e1ec8044cc92df0cb4c3fe4b,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__7.wav,d9019b9705849cbe4dfa61e4cad8b742fc797653e1ec8044cc92df0cb4c3fe4b
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__8.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__8.wav,fe5fe7094fd538d05d92af418e6029cc353318438c51a3151363e7b097957f7c,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__8.wav,fe5fe7094fd538d05d92af418e6029cc353318438c51a3151363e7b097957f7c
relative_pattern,20220628152817_m_speedboat_m_s&qiandao_m_m_1_label__1__9.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__9.wav,f5e9a38c7abf952aac4e49d7dcc6a1f07258cd94d7aba25b6e018ab36daa14de,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_M_S&QianDao_M_M_1_label__1__9.wav,f5e9a38c7abf952aac4e49d7dcc6a1f07258cd94d7aba25b6e018ab36daa14de
relative_pattern,20220628152817_m_speedboat_n_s&qiandao_n_m&qiandao_n_m_3_label__1__1.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_N_S&QianDao_N_M&QianDao_N_M_3_label__1__1.wav,c88e9133d13e0367c8c4297186130b0ddeb5f826906a0232a6c7b34c50ba50c5,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_N_S&QianDao_N_M&QianDao_N_M_3_label__1__1.wav,c88e9133d13e0367c8c4297186130b0ddeb5f826906a0232a6c7b34c50ba50c5
relative_pattern,20220628152817_m_speedboat_n_s&qiandao_n_m&qiandao_n_m_3_label__1__2.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_N_S&QianDao_N_M&QianDao_N_M_3_label__1__2.wav,33f7b4444d9858dbdee9ca0a3d8156b60290f3f09eb2769a92ab8d37dc8de554,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_N_S&QianDao_N_M&QianDao_N_M_3_label__1__2.wav,33f7b4444d9858dbdee9ca0a3d8156b60290f3f09eb2769a92ab8d37dc8de554
relative_pattern,20220628152817_m_speedboat_n_s&qiandao_n_m&qiandao_n_m_3_label__1__3.wav,open,other,open/raw/other/20220628152817_M_SpeedBoat_N_S&QianDao_N_M&QianDao_N_M_3_label__1__3.wav,b82a034765096e7dec0a0b23136b45a315d0775ccd9eade2612d4f95759144b3,uuv,other,uuv/raw/other/20220628152817_M_SpeedBoat_N_S&QianDao_N_M&QianDao_N_M_3_label__1__3.wav,b82a034765096e7dec0a0b23136b45a315d0775ccd9eade2612d4f95759144b3
